"precio";"moneda";"direccion";"barrio";"metros_totales";"area_privada";"dormitorios";"baños";"garage";"gastos_comunes";"admite_mascotas";"disposicion";"balcon";"terraza";"ascensor";"amueblado";"aire_acondicionado";"calefaccion";"numero_piso";"latitud_Y";"longitud_X";"url";"dist_av_18_de_julio";"dist_av_8_de_octubre";"dist_av_agraciada";"dist_av_bolivia";"dist_av_gral_eugenio_garzon";"dist_av_italia";"dist_bv_gral_artigas";"dist_bv_jose_batlle_y_ordoñez"
42000;"UYU($)";"Almería, Montevideo, Malvin, Montevideo";"Malvín";70;70;2;2;"Si";5600;"No especificado";"Si";"Si";"Sí";"Sí";"No";"Sí";"No";6;-34.894612;-56.1071133;"https://apartamento.mercadolibre.com.uy/MLU-696827225-alquilo-apartamento-en-malvin-de-2-dormitorios-a-una-cuadra-del-mar-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=45&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&sid=search";5263.66149155509;3619.89748818711;7331.23498932774;2434.81662113863;11708.5385010161;875.561403699089;5253.63558717654;1520.18598999577
30000;"UYU($)";"Paraguay 1200 - 1500, Montevideo, Centro, Montevideo";"Centro";60;60;2;1;"No";7500;"No especificado";"Si";"No";"No";"Sí";"No";"No";"Sí";10;-34.9080203;-56.1921939;"https://apartamento.mercadolibre.com.uy/MLU-696780691-comodo-apartamento-al-frente-a-2-cuadras-de-18-de-julio-zona-con-todos-los-servicios-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=2&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&sid=search";226.982452388728;2606.88111907772;2025.10990376687;9542.63745973909;6782.72489268548;2863.83133801654;2599.65752010586;5082.50436052133
50000;"UYU($)";"Montevideo, Punta Carretas, Montevideo";"Punta Carretas";75;70;2;2;"No";2900;"Sí";"Si";"Si";"Sí";"No";"No";"Sí";"No";2;-34.92131;-56.1578;"https://apartamento.mercadolibre.com.uy/MLU-1459539400-alquiler-punta-carretas-2-dorm-2-banos-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=3&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&sid=search";2654.48313959653;2688.21546577995;4367.51683759266;7754.7724141351;9741.28114111193;2978.39427322716;377.877931495097;4006.54265167088
1390;"USD(US$)";"Alamos 2301, Montevideo, Punta Gorda, Montevideo";"Punta Gorda";90;78;2;2;"Si";12000;"Sí";"No";"Si";"No";"Sí";"No";"Sí";"Sí";4;-34.8793685;-56.0879231;"https://apartamento.mercadolibre.com.uy/MLU-696845889-moderno-apartamento-2-dormitorios-alamos-de-carrasco-directo-con-propietario-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=4&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&sid=search";7289.58482712938;4412.67153767943;9149.28895463543;146.323031795179;12821.9083120113;427.917383562654;7157.91787813367;3870.98405181266
37000;"UYU($)";"Colonia, Montevideo, Cordón, Montevideo";"Cordón";82;82;2;2;"Si";6700;"Sí";"No";"Si";"No";"Si";"No";"Sí";"No";NA;-34.9027797;-56.1810715;"https://apartamento.mercadolibre.com.uy/MLU-696747801-excelente-ubicacion-en-barrio-cordon-100-metros-al-norte-de-av-18-de-julio-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=5&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&sid=search";108.929623256652;1443.77956117615;1498.50969566992;8377.81338654754;6814.10511528287;1693.20395542832;1535.34463605098;3963.73785730044
27000;"UYU($)";"Bartolito Mitre 2400 - 2700, Montevideo, Pocitos, Montevideo";"Pocitos";34;34;1;1;"No";1000;"Sí";"Si";"No";"No";"No";"Sí";"Sí";"Sí";2;-34.907017;-56.1571487;"https://apartamento.mercadolibre.com.uy/MLU-1455593004-monoambiente-equipado-amboblado-y-luminoso-en-pocitos-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=6&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&sid=search";1245.83446666493;1287.97831201157;3314.60816695214;6693.943596928;8614.29572858137;1503.05524440057;580.246478166575;2822.5041463769
18000;"UYU($)";"Av. 18 De Julio 2100 - 2400, Montevideo, Cordón, Montevideo";"Tres Cruces";26;26;0;1;"No";3902;"Sí";"No";"No";"No";"Sí";"No";"No";"No";15;-34.8995741;-56.1694535;"https://apartamento.mercadolibre.com.uy/MLU-1456579422-comodo-monoambiente-18-y-requena-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=8&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&sid=search";20.0199079704831;329.054092916178;1921.55675255375;7263.58773189856;7233.94618453538;637.414719261557;446.059188989998;2982.30296269625
14500;"UYU($)";"C. Joaquin De Salterain 929, Montevideo, Parque Rodó, Montevideo";"Parque Rodó";20;20;0;1;"No";2550;"Sí";"No";"No";"No";"Sí";"No";"No";"No";10;-34.9119963;-56.1692719;"https://apartamento.mercadolibre.com.uy/MLU-1444522596-excelente-muy-seguro-rejas-en-ventana-buen-edificio-con-porteria-ascensor-camaras-de-vigilancia-con-5-facultades-en-la-vuelta-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=9&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";1246.10608240386;1563.50893431854;2915.02879557637;7920.18340358671;8280.05713335954;1910.70625440849;554.066164980291;3969.49643256531
29000;"UYU($)";"Rbla. República Del Perú 815, 11300 Montevideo, Departamento De Montevideo, Uruguay, Pocitos, Montevideo";"Pocitos";60;60;2;1;"Si";10800;"Sí";"No";"No";"No";"Sí";"No";"Sí";"No";11;-34.9168126;-56.1491168;"https://apartamento.mercadolibre.com.uy/MLU-1438402904-alquiler-apartamento-2-dormitorios-rambla-de-pocitos-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=10&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";2556.70565422672;2596.4228618225;4557.77740757523;6841.75571738378;9899.75063366597;2810.15220959907;1211.9944670047;3078.62101137675
21400;"UYU($)";"Av. 18 De Julio 2076, Montevideo, Cordón, Montevideo";"Cordón";40;40;1;1;"No";6100;"No";"Si";"No";"No";"Sí";"No";"No";"No";10;-34.899855;-56.17022;"https://apartamento.mercadolibre.com.uy/MLU-696642249-dueno-alquila-apartamento-al-frente-sobre-18-de-julio-muy-luminoso--_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=14&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";18.4549255047654;405.407749030131;1880.43774845083;7340.23555544369;7207.15777299879;706.704043774317;518.586158874542;3052.28750163658
26000;"UYU($)";"Dr. Federico Susviela Guarch 2965, Montevideo, La Blanqueada, Montevideo";"La Blanqueada";41;41;1;1;"No";4500;"Sí";"Si";"Si";"Sí";"Sí";"No";"Sí";"No";3;-34.8859083;-56.1543668;"https://apartamento.mercadolibre.com.uy/MLU-696781041-apartamento-a-estrenar-1-dormitorio-excelente-luz-la-blanqueada-transparencia-y-acompanamiento-durante-todo-el-proceso-de-alquiler-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=16&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";1580.26300749376;216.960607178708;3035.55663159053;5441.31538274643;7409.47492879571;531.447562019349;1045.41645995807;933.577624024728
18900;"UYU($)";"Av. 18 De Julio 2076, Montevideo, Cordón, Montevideo";"Cordón";35;35;1;1;"No";3800;"No especificado";"Si";"No";"No";"Sí";"No";"No";"No";12;-34.899855;-56.17022;"https://apartamento.mercadolibre.com.uy/MLU-1447122670-disponible-para-alquiler-1-dormitorio-contrafrente-despejado-precioso-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=17&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";18.4549255047654;405.407749030131;1880.43774845083;7340.23555544369;7207.15777299879;706.704043774317;518.586158874542;3052.28750163658
20000;"UYU($)";"Av. Gral. San Martín 2455, Montevideo, Aguada, Montevideo";"Reducto";40;40;2;1;"No";2700;"Sí";"No";"No";"No";"Si";"No";"No";"No";2;-34.8802678;-56.1864676;"https://apartamento.mercadolibre.com.uy/MLU-1454730788-apartamento-en-planta-baja-muy-bien-mantenido-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=20&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";2578.37625556728;2486.32053537479;785.985033121577;8211.96044622221;4635.60685739788;2523.1344746344;1005.34877228821;2426.25187276766
23000;"UYU($)";"Montevideo, Malvin, Montevideo";"Malvín";50;50;1;1;"No";10500;"No";"Si";"Si";"Sí";"Sí";"No";"No";"Sí";10;-34.89725;-56.11449;"https://apartamento.mercadolibre.com.uy/MLU-1448487622-rambla-y-amsterdam-1-dorm-vista-al-mar-vigilancia-calefaccion-placares-terraza-al-mar-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=21&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";4579.20332660082;3383.28757952241;6686.38035484518;3169.5127331741;11219.1997056975;1089.74468931484;4560.12732949635;788.847991179743
24000;"UYU($)";"Francisco Joaquín Muñoz 3231, 11300 Montevideo, Departamento De Montevideo, Uruguay, Pocitos Nuevo, Montevideo";"Pocitos";60;60;2;1;"No";2750;"Sí";"No";"No";"No";"No";"No";"No";"No";3;-34.9046011;-56.1451348;"https://apartamento.mercadolibre.com.uy/MLU-696747685-apto-en-excelente-punto-pasos-mdeo-shopping-y-zoo-amplio-y-soleado-gcom-bajos-1er-piso-x-escalera-interior-muy-luminoso-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=23&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";1940.43107925803;2014.18602659641;4157.91331841353;5655.68062614815;9269.08784718755;1672.55017039134;1697.68127274871;1887.25306345744
25800;"UYU($)";"Rivera Y A. Rossell Y Rius, 11600 Montevideo, Departamento De Montevideo, Uruguay, Pocitos, Montevideo";"Pocitos";30;27;0;1;"Si";2800;"Sí";"No";"Si";"Sí";"Sí";"No";"No";"No";6;-34.9028722;-56.145904;"https://apartamento.mercadolibre.com.uy/MLU-696760569-monoambiente-como-a-estrenar-tza-con-vista-al-zoo-horno-y-anafe-empotrados-gge-clugar-fijo-bbcoa-gym-lavadero-g-com-bajos--_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=25&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";1805.47098800203;1868.75746366483;4022.36813619031;5592.58762765077;9096.34564470544;1468.61383070039;1645.02098006337;1798.04119982302
12500;"UYU($)";"Juncal & Plaza Independencia, Montevideo Departamento De Montevideo, Uruguay, Centro, Montevideo";"Ciudad Vieja";35;35;0;1;"No";8000;"No";"No";"No";"No";"Sí";"Sí";"No";"No";12;-34.9069002;-56.2007297;"https://apartamento.mercadolibre.com.uy/MLU-695491663-centro-oficina-juncal-y-pza-indep-p-10-edificio-torre-x-impecable-buena-vista-y-ubicacion-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=26&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";192.061173560813;3291.42975008443;2225.1215869325;10210.7141849299;6357.89051058207;3512.84040847473;3364.91189404101;5522.48518676967
25800;"UYU($)";"Av.gral Rivera 3190, Montevideo, Villa Dolores, Montevideo";"Pocitos";28;28;0;1;"Si";2800;"Sí";"No";"Si";"Sí";"Sí";"Sí";"No";"No";10;-34.9029311;-56.1460274;"https://apartamento.mercadolibre.com.uy/MLU-1440973566-monoambiente-como-a-estrenar-tza-con-vista-al-zoo-horno-y-anafe-empotrados-gge-lugar-fijo-bbcoa-gym-lavadero-g-com-bajos--_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=32&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";1796.93826951302;1860.98313168851;4014.08630997994;5605.51961718018;9091.34274407109;1471.5433740468;1633.20006201284;1810.58196578216
24800;"UYU($)";"Av. Luis Alberto De Herrera 2469, 11600 Montevideo, Departamento De Montevideo, Uruguay, La Blanqueada, Montevideo";"La Blanqueada";33;33;1;1;"No";3300;"Sí";"No";"Si";"Sí";"Sí";"Sí";"No";"No";5;-34.8834473;-56.1515326;"https://apartamento.mercadolibre.com.uy/MLU-1445406600-apto-en-excelente-punto-s-l-a-de-herrera-a-estrenar-1-dorm-con-placard-living-comedor-cterraza-barbacoa-gimnasio-coworking-2-ascensores-g-com-bajos-esta-totalmente-equipado-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=35&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";1954.23279700555;180.084512182685;3342.27578525976;5120.88540597216;7507.08492896306;635.336712501948;1327.26781207775;557.452130455586
35000;"UYU($)";"Av. Libertador Brig. Gral. Lavalleja 1476, Montevideo, Centro, Montevideo";"Centro";114;114;3;2;"No";15000;"No";"Si";"No";"Sí";"Sí";"No";"No";"Sí";15;-34.9035865;-56.1930358;"https://apartamento.mercadolibre.com.uy/MLU-1437360712-alquiler-apartamento-3-dormitorios-2-banos-terraza-edificio-14-de-mayo-centro-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=36&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";269.377524676214;2515.26622962963;1574.73171660725;9421.66518196356;6309.74341563394;2724.84737337408;2632.0725375822;4773.94858330887
9500;"UYU($)";"Pamplona 2728, Montevideo, Unión, Montevideo";"Unión";22;22;0;1;"No";900;"No especificado";"No";"No";"No";"Si";"No";"No";"No";NA;-34.870369;-56.1392493;"https://apartamento.mercadolibre.com.uy/MLU-695824753-pamplona-y-fray-bentos-monoambiente-con-patio-compartido-porto-o-sira-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=38&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";3788.35355621497;358.715054033073;4900.18767175831;3857.13531458916;8032.05907986542;1787.48171091451;2571.92605575665;1256.39341866626
18000;"UYU($)";"4r58+fhw, Hocquart, 11800 Montevideo, Departamento De Montevideo, Uruguay, Aguada, Montevideo";"Aguada";40;40;1;1;"No";850;"Sí";"No";"No";"No";"No";"No";"No";"No";1;-34.8911836;-56.1834852;"https://apartamento.mercadolibre.com.uy/MLU-1441311550-proximo-al-palacio-legislativo-y-al-mam-tipo-casita-chogar-p-baja-interior-muy-luminoso-de-revista-super-impecable-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=39&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";1366.49879040504;1709.37671549716;352.502465685628;8162.31368619462;5676.40041872219;1724.83639092568;1640.36337934715;3173.41040734408
28000;"UYU($)";"Rio De La Plata 1394, Malvin, Montevideo";"Malvín";30;30;0;1;"No";6000;"Sí";"Si";"Si";"Sí";"Si";"Sí";"Sí";"Sí";3;-34.8960373;-56.1019513;"https://apartamento.mercadolibre.com.uy/MLU-1448423128-dueno-alquila-monoambientes-malvinsin-garantia-amueblado-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=40&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";5727.42725825319;4076.81080237214;7813.31726070121;2099.10999706066;12204.2587349612;1105.79009817821;5713.25677873665;1936.59223976357
22000;"UYU($)";"José Arismendi 1421, Montevideo, Cordón, Montevideo";"Cordón";55;50;1;1;"No";4000;"Sí";"Si";"Si";"No";"Si";"No";"No";"No";10;-34.9040769;-56.1772284;"https://apartamento.mercadolibre.com.uy/MLU-695505093-monoambiente-frente-luminoso-impecable-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=41&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";170.707035912144;1196.27301332692;1783.52730986757;8118.58089264335;7140.45783213399;1492.10048490784;1198.31923982513;3829.90968804016
23000;"UYU($)";"Mercedes 880, Montevideo, Centro, Montevideo";"Centro";55;55;1;1;"No";5000;"No";"Si";"Si";"No";"Sí";"Sí";"Sí";"Sí";10;-34.9045461;-56.1977489;"https://apartamento.mercadolibre.com.uy/MLU-696387073-hermoso-monoambiente-equipado-a-nuevo-con-vista-al-puerto-de-montevideo-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=42&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";200.868696012816;2958.82973432638;1858.36774137578;9861.49635282467;6218.64889465667;3166.13981176922;3070.31788595513;5145.67118597196
26500;"UYU($)";"Jujuy 2834, Montevideo, Bella Vista, Montevideo";"Capurro Bella Vista";55;55;2;1;"No";5500;"Sí";"Si";"No";"Sí";"Sí";"No";"No";"No";10;-34.8770726;-56.1986982;"https://apartamento.mercadolibre.com.uy/MLU-695505715-se-alquila-apartamento-de-2-dormitorios-en-complejo-cerrado-ubicado-en-av-agraciada-barrio-bella-vista-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=44&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";3243.79949389314;3606.66925215545;89.2603545230489;9298.03471990694;3583.24549302631;3638.68966196009;556.876951612714;2971.82291012257
25000;"UYU($)";"Av. 18 De Julio 1070, Montevideo, Centro, Montevideo";"Centro";55;55;2;1;"No";4000;"Sí";"No";"No";"No";"Si";"No";"No";"No";10;-34.9061794;-56.1932206;"https://apartamento.mercadolibre.com.uy/MLU-1457537832-inmobiliaria-ghiterman-alquila-apto-de-2-dormitorios-totalmente-reciclado-en-el-centro-en-la-galeria-de-london-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=45&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";15.8708685582207;2615.55301147946;1852.66918094074;9546.31735031027;6558.14836882014;2851.96049145863;2674.46116090351;4996.73317969162
33000;"UYU($)";"C. Joaquin De Salterain 1029, Montevideo, Parque Rodó, Montevideo";"Parque Rodó";90;90;3;1;"No";2500;"Sí";"No";"No";"No";"Si";"No";"No";"No";2;-34.9103464;-56.1694363;"https://apartamento.mercadolibre.com.uy/MLU-1446394678-zona-facultades-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=47&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";1074.55471356985;1386.63518341428;2756.60561030926;7832.99191217394;8127.39084301326;1735.33086022511;552.247904480169;3853.49317038919
23000;"UYU($)";"Canelones 2263, Montevideo, Parque Rodó, Montevideo";"Cordón";40;40;1;1;"No";2929;"Sí";"Si";"No";"No";"Si";"No";"No";"No";3;-34.9065763;-56.1655617;"https://apartamento.mercadolibre.com.uy/MLU-1451374894-alquiler-apartamento-1-dormitorio-parque-rodo-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=48&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search";874.045550773434;941.571511204417;2679.77784839316;7311.72648532251;8041.29066479889;1270.9507256266;161.981133723062;3310.30561905105
20500;"UYU($)";"Molinos De Raffo 479, Montevideo, Prado, Montevideo";"Belvedere";46;46;2;1;"No";2150;"No";"No";"No";"No";"No";"No";"No";"No";3;-34.8500571;-56.2131756;"https://apartamento.mercadolibre.com.uy/MLU-695620611-alquiler-apartamento-2-dormitorios-en-molinos-sobre-molinos-de-raffo-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=2&type=item&tracking_id=8039ae99-bfec-40bc-9175-ab4f2f0bae82&price_drop=not_apply&sid=search";6390.57717861579;6466.13600166855;937.308537424573;10894.6889111137;929.766359116059;6617.43193624247;2640.4685737553;1659.51425319197
23000;"UYU($)";"Juan Jacobo Rousseau 3618, Montevideo, Unión, Montevideo";"Unión";75;75;2;1;"No";800;"No";"Si";"Si";"Sí";"Si";"No";"No";"No";NA;-34.8755632;-56.1448793;"https://apartamento.mercadolibre.com.uy/MLU-696887183-alquiler-apartamento-union-rousseau-y-comercio-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=3&type=item&tracking_id=8039ae99-bfec-40bc-9175-ab4f2f0bae82&price_drop=not_apply&sid=search";3018.30517713248;179.075006519208;4192.01692630441;4378.75940414739;7715.8021691808;1259.7503016425;2013.65844574147;484.10837165646
30000;"UYU($)";"Av. 8 De Octubre Esq, 11200 Montevideo, Departamento De Montevideo, Uruguay, Tres Cruces, Montevideo";"Tres Cruces";70;70;2;1;"No";9800;"Sí";"Si";"No";"No";"Sí";"No";"Sí";"No";1;-34.8980431;-56.1660592;"https://apartamento.mercadolibre.com.uy/MLU-696747661-excelente-ubicacion-8-de-octubre-y-18-de-julio-y-a-metros-de-bulevar-y-av-italia-apto-para-consultoriooficinavivienda-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=4&type=item&tracking_id=8039ae99-bfec-40bc-9175-ab4f2f0bae82&price_drop=not_apply&sid=search";0.604012969401228;5.45273154690399;2114.1918617047;6911.02350320913;7339.41100671334;336.875634400872;121.554232162855;2648.86507632931
33500;"UYU($)";"Av.gral Rivera 2612, Montevideo, Pocitos, Montevideo";"Pocitos";35;32;2;1;"No";3200;"Sí";"No";"No";"No";"Si";"No";"Sí";"No";NA;-34.9032368;-56.1587772;"https://apartamento.mercadolibre.com.uy/MLU-1454058790-apartamento-alquiler-en-pocitos-2-dormitorios-y-patio-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=6&type=item&tracking_id=8039ae99-bfec-40bc-9175-ab4f2f0bae82&price_drop=not_apply&sid=search";820.170359191184;881.333481043184;2967.85038885652;6589.66729139049;8219.06999026267;1065.26502580395;470.029666067455;2604.63875400458
25000;"UYU($)";"Monte Caseros 2900, Montevideo, La Blanqueada, Montevideo";"Larrañaga";40;40;2;1;"No";3000;"Sí";"Si";"Si";"No";"No";"No";"No";"No";3;-34.8833028;-56.1604194;"https://apartamento.mercadolibre.com.uy/MLU-1438402914-alquiler-2-dormitorios-impeclabe-la-blanqueada-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=7&type=item&tracking_id=8039ae99-bfec-40bc-9175-ab4f2f0bae82&price_drop=not_apply&sid=search";1606.97297282725;402.493994754374;2562.02746228376;5909.47761853142;6785.95047588627;963.660966676191;519.66202933707;1097.60361499509
40000;"UYU($)";"Prof. Juan Carlos Sabat Pebet, Montevideo, Buceo, Montevideo";"Buceo";60;60;2;1;"Si";13500;"Sí";"Si";"Si";"Sí";"Sí";"Sí";"Sí";"Sí";24;-34.9044847;-56.1343531;"https://apartamento.mercadolibre.com.uy/MLU-1451892814-calido-luminoso-simpatico-y-seguro-apartamento-torres-nauticas-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=8&type=item&tracking_id=8039ae99-bfec-40bc-9175-ab4f2f0bae82&price_drop=not_apply&sid=search";2867.15746068504;2860.25125609524;5077.88710615168;4921.38188268418;10056.572750466;1961.92834008987;2679.85722724711;1165.91880986866
14000;"UYU($)";"Calle 3 (millan Y Lecocq) 841, 12900 Montevideo, Departamento De Montevideo, Uruguay, Conciliación, Montevideo, Montevideo";"Conciliación";65;56;1;1;"No";2900;"No especificado";"No";"Si";"No";"Si";"No";"No";"No";3;-34.8258439;-56.240134;"https://apartamento.mercadolibre.com.uy/MLU-1451359914-alquilo-millan-y-lecock-un-dormitorio-calle-dos-impecable-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=10&type=item&tracking_id=8039ae99-bfec-40bc-9175-ab4f2f0bae82&price_drop=not_apply&sid=search";9706.62434788092;10061.2781081796;3608.35843092724;14058.2058064188;1833.4353582855;10262.2021888794;5990.69269069204;899.733088625946
34000;"UYU($)";"Rbla. República De Chile 4559, 11400 Montevideo, Departamento De Montevideo, Uruguay, Malvin, Montevideo";"Malvín";65;65;2;2;"No";8500;"Sí";"No";"Si";"Sí";"Sí";"No";"Sí";"No";NA;-34.8959246;-56.1111025;"https://apartamento.mercadolibre.com.uy/MLU-696756489-dueno-alquila-hermoso-apartamento-2-dormitorios-en-rambla-de-malvin-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=11&type=item&tracking_id=8039ae99-bfec-40bc-9175-ab4f2f0bae82&price_drop=not_apply&sid=search";4892.16962985416;3467.78238667993;6979.1457175459;2826.92726866936;11435.331190727;946.16857973191;4881.40041910548;1128.1077916856
24500;"UYU($)";"Bartolomé Mitre, Montevideo, Ciudad Vieja, Montevideo";"Ciudad Vieja";60;60;2;1;"No";3400;"No";"No";"No";"No";"Sí";"No";"No";"No";6;-34.9063584;-56.202122;"https://apartamento.mercadolibre.com.uy/MLU-695644383-apartamento-2-dormitorios-mas-escritorio-oficina-bano-y-cocina-con-termofucion-a-nuevo-garaje-en-frente-del-apto-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=14&type=item&tracking_id=8039ae99-bfec-40bc-9175-ab4f2f0bae82&price_drop=not_apply&sid=search";312.279294093658;3396.47319412716;2250.37028833051;10306.7291734279;6257.75891120175;3610.07712101223;3486.19936792484;5565.64544241983
24500;"UYU($)";"Eduardo Víctor Haedo 2370, Montevideo, Tres Cruces, Montevideo";"Tres Cruces";42;42;1;1;"No";5000;"No";"Si";"Si";"No";"Sí";"No";"No";"No";10;-34.8954659;-56.1656459;"https://apartamento.mercadolibre.com.uy/MLU-695480443-divino-apartamentosi-tenes-garantia-de-anda-lo-alquilas-ya--_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=16&type=item&tracking_id=8039ae99-bfec-40bc-9175-ab4f2f0bae82&price_drop=not_apply&sid=search";230.025373046967;55.0069974459331;2050.31125280253;6763.60468298704;7177.21665406832;67.2249011335466;58.027282967744;2410.88518644735
23000;"UYU($)";"Av. Luis Alberto De Herrera 2611, 11600 Montevideo, Departamento De Montevideo, Uruguay, La Blanqueada, Montevideo";"Larrañaga";25;25;0;1;"No";3500;"No";"No";"Si";"Sí";"Sí";"No";"Sí";"No";1;-34.8811921;-56.1536018;"https://apartamento.mercadolibre.com.uy/MLU-1447226992-disponible-apartamento-monoambiente-a-estrenar-la-blanqueada-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=17&type=item&tracking_id=8039ae99-bfec-40bc-9175-ab4f2f0bae82&price_drop=not_apply&sid=search";2058.29092606549;133.452058075427;3226.74094364166;5252.77223968975;7226.08868709736;947.547026091908;1163.37595472479;501.111665258973
