precio,moneda,direccion,barrio,tipo,metros_totales,area_privada,dormitorios,baños,garage,gastos_comunes,admite_mascotas,disposicion,balcon,terraza,ascensor,amueblado,aire_acondicionado,calefaccion,numero_piso,latitud_Y,longitud_X,url
$ 27.400,Pesos Uruguayos (UYU),"Eduardo V. Haedo Esq Juan Paullier, Tres Cruces, Montevideo",Tres Cruces,Apartamento,55 m²,41 m²,1,1,0,3.900 UYU,No,Contrafrente,No,No,Sí,No,No,No,1,-34.896794,-56.1698103,https://apartamento.mercadolibre.com.uy/MLU-696620271-mooca-tatuape-804-alquiler-apartamento-1-dormitorio-en-tres-cruces-piso-alto-a-estrenar-_JM#polycard_client=search-desktop&float_highlight=visited&price_drop=not_apply&be_origin=backend&search_layout=grid&position=48&type=item&tracking_id=586c9f78-74d7-464f-b680-0938a44068ae&sid=search
$ 32.000,Pesos Uruguayos (UYU),"Pocitos, Pocitos, Montevideo",Pocitos,Apartamento,45 m²,45 m²,1,1,0,6.000 UYU,No,Contrafrente,No,No,No especificado,No,No,Sí,No especificado,-34.9072096,-56.1470909,https://apartamento.mercadolibre.com.uy/MLU-1457413682-apartamento-en-alquiler-1-dormitorio-1-bano-pocitos-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=1&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
No especificado,No especificado,No especificado,No especificado,Apartamento,39 m²,39 m²,1,1,0,5.500 UYU,No especificado,Frente,No,No,No especificado,No,No,No especificado,No especificado,-34.9077707,-56.191149,https://apartamento.mercadolibre.com.uy/MLU-696760641-apartamento-en-alquiler-1-dormitorio-1-bano-semi-equipado-centro-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=2&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 35.500,Pesos Uruguayos (UYU),"Joaquin Muñoz Al 3300, Pocitos, Montevideo",Pocitos,Apartamento,66 m²,No especificado,2,1,0,3.500 UYU,Sí,Frente,No,No,No,No,No,No,1,-34.9031444,-56.1425568,https://apartamento.mercadolibre.com.uy/MLU-1454014334-alquiler-apartamento-dos-dormitorios-en-pocitos-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=3&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 27.000,Pesos Uruguayos (UYU),"Centro, Centro, Montevideo",Centro,Apartamento,36 m²,34 m²,1,1,0,4.000 UYU,No,Lateral,Sí,No,Sí,No,Sí,No,No especificado,No detectado,No detectado,https://apartamento.mercadolibre.com.uy/MLU-1458070372-alquiler-apartamento-centro-1-dormitorio-vista-intendencia-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=4&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 27.000,Pesos Uruguayos (UYU),"Cerrito, Cerrito, Montevideo",Cerrito,Apartamento,45 m²,45 m²,2,1,1,0 UYU,Sí,Lateral,Sí,Sí,No especificado,No,No,No especificado,No especificado,-34.8513246,-56.1605144,https://apartamento.mercadolibre.com.uy/MLU-696612327-apartamento-en-alquiler-2-dormitorios-1-bano-patio-cochera-cerrito-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=5&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 63.900,Pesos Uruguayos (UYU),"Ing. Carlos Maria Maggiolo 716, Montevideo, Parque Rodó, Montevideo",Montevideo,Apartamento,100 m²,80 m²,2,2,0,6.800 UYU,Sí,Frente,Sí,Sí,Sí,No,Sí,Sí,10,-34.9155029,-56.1637339,https://apartamento.mercadolibre.com.uy/MLU-1456556456-alquiler-apartamento-2-dormitorios-a-estranar-parque-rodo-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=6&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 26.900,Pesos Uruguayos (UYU),"Pocitos, Pocitos, Montevideo",Pocitos,Apartamento,25 m²,25 m²,0,1,0,4.200 UYU,No especificado,Lateral,No,No,No especificado,No,No,Sí,No especificado,-34.9081975,-56.1504738,https://apartamento.mercadolibre.com.uy/MLU-1457424890-apartamento-en-alquiler-monoambiente-1-bano-amueblado-pocitos-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=7&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 26.500,Pesos Uruguayos (UYU),"Jaime Cibils 2818, La Blanqueada, Montevideo",La Blanqueada,Apartamento,44 m²,41 m²,1,1,0,4.500 UYU,No,Frente,Sí,Sí,Sí,No,Sí,No,10,-34.8860811,-56.1555412,https://apartamento.mercadolibre.com.uy/MLU-1455866112-alquiler-1-dormitorio-a-estrenar-la-blanqueada-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=8&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 38.500,Pesos Uruguayos (UYU),"Av. 18 De Julio 2109, Joaquin Requena, Cordón, Montevideo",Joaquin Requena,Apartamento,50 m²,50 m²,1,1,1,3.000 UYU,No especificado,Frente,Sí,Sí,Sí,No especificado,Sí,Sí,14,-34.8993081,-56.169593,https://apartamento.mercadolibre.com.uy/MLU-1454718456-alquiler-apartamento-1-dormitorio-terraza-con-parrillero-garaje-en-cordon-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=9&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 27.000,Pesos Uruguayos (UYU),"Cordón, Cordón, Montevideo",Cordón,Apartamento,43 m²,43 m²,1,1,0,3.500 UYU,No,Frente,Sí,Sí,No especificado,No,No,No especificado,No especificado,-34.904749,-56.1747273,https://apartamento.mercadolibre.com.uy/MLU-1459049892-apartamento-en-alquiler-1-dormitorio-1-bano-balcon-cordon-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=10&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 20.000,Pesos Uruguayos (UYU),"Plaza Independencia 800, Centro, Montevideo",Centro,Apartamento,66 m²,60 m²,2,1,0,10.744 UYU,No especificado,No especificado,Sí,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,-34.9065304,-56.1985582,https://apartamento.mercadolibre.com.uy/MLU-1457419896-apartamento-en-alquiler-en-centro-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=11&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 25.900,Pesos Uruguayos (UYU),"Cordón, Cordón, Montevideo",Cordón,Apartamento,42 m²,84 m²,1,1,0,3.200 UYU,No,Lateral,Sí,Sí,No especificado,No,No,No especificado,No especificado,-34.9086605,-56.173148,https://apartamento.mercadolibre.com.uy/MLU-696779515-apartamento-en-alquiler-1-dormitorio-1-bano-terraza-con-parrillero-cordon-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=12&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 29.900,Pesos Uruguayos (UYU),"Acevedo Diaz 1000, Parque Rodó, Montevideo",Parque Rodó,Apartamento,32 m²,32 m²,1,1,1,5.700 UYU,No,Contrafrente,No,No,Sí,No,Sí,No,10,-34.9099042,-56.1656033,https://apartamento.mercadolibre.com.uy/MLU-1457422780-alquiler-apartamento-1-dormitorio-con-garaje-en-parque-rodo-montevideo-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=13&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 35.000,Pesos Uruguayos (UYU),"Magallanes 1250, Montevideo, Cordón, Montevideo",Montevideo,Apartamento,68 m²,64 m²,3,2,1,8.500 UYU,No especificado,Frente,4 m²,Sí,Sí,No especificado,No,No,7,-34.9065548,-56.1785201,https://apartamento.mercadolibre.com.uy/MLU-696645123-apartamento-3-dormitorios-2-banos-garage-y-box-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=14&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 48.900,Pesos Uruguayos (UYU),"Ing. Carlos Maria Maggiolo 716, Montevideo, Parque Rodó, Montevideo",Montevideo,Apartamento,101 m²,55 m²,1,1,0,5.300 UYU,Sí,Lateral,Sí,Sí,Sí,No,Sí,Sí,10,-34.9155029,-56.1637339,https://apartamento.mercadolibre.com.uy/MLU-1456557486-alquiler-apartamento-de-1-dormitorio-con-terraza-a-estrenar-en-parque-rodo-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=15&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 24.300,Pesos Uruguayos (UYU),"Cordón, Cordón, Montevideo",Cordón,Apartamento,32 m²,32 m²,0,1,1,1.500 UYU,No especificado,Frente,Sí,Sí,No especificado,No,No,No especificado,No especificado,-34.9079745,-56.1719156,https://apartamento.mercadolibre.com.uy/MLU-1458012418-apartamento-en-alquiler-monoambiente-1-bano-balcon-cochera-cordon-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=16&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 23.500,Pesos Uruguayos (UYU),"Aires Puros, Aires Puros, Montevideo",Aires Puros,Apartamento,50 m²,50 m²,1,1,0,0 UYU,Sí,Frente,Sí,Sí,No especificado,No,No,Sí,No especificado,-34.853988,-56.185882,https://apartamento.mercadolibre.com.uy/MLU-696830191-apartamento-en-alquiler-1-dormitorio-1-bano-patio-sin-gastos-comunes-aires-puros-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=17&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 44.000,Pesos Uruguayos (UYU),"Manuel Vicente Pagola 3300, Pocitos, Montevideo",Pocitos,Apartamento,83 m²,52 m²,2,2,0,12.000 UYU,No,Frente,Sí,Sí,Sí,No,No,Sí,10,-34.9111413,-56.1470437,https://apartamento.mercadolibre.com.uy/MLU-1459003508-apartamento-de-2-dormitorios-patio-de-uso-exclusivo-2-banos-balcon-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=18&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 22.000,Pesos Uruguayos (UYU),"Punta Carretas, Punta Carretas, Montevideo",Punta Carretas,Apartamento,34 m²,34 m²,0,1,0,4.600 UYU,Sí,Contrafrente,No,No,No especificado,No,No,Sí,2,-34.9101772,-56.1656784,https://apartamento.mercadolibre.com.uy/MLU-696845995-apartamento-en-alquiler-monoambiente-1-bano-punta-carretas-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=19&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
No especificado,No especificado,"Cordón, Cordón, Montevideo",Cordón,Apartamento,69 m²,69 m²,2,1,0,2.500 UYU,No especificado,Frente,No,No,No especificado,No,No,No especificado,1,-34.9057055,-56.1650482,https://apartamento.mercadolibre.com.uy/MLU-1459049580-apartamento-en-alquiler-2-dormitorios-1-bano-cordon-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=20&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 25.000,Pesos Uruguayos (UYU),"Marcelino Sosa 2290, Montevideo, La Comercial, Montevideo",Montevideo,Apartamento,70 m²,70 m²,2,1,0,2.500 UYU,Sí,Frente,No especificado,Sí,No,No,Sí,No especificado,2,-34.8849155,-56.1848338,https://apartamento.mercadolibre.com.uy/MLU-696723351-apartamento-de-2-dormitorios-en-alquiler-la-comercial-a-metros-del-mam-bajos-gastos-comunes-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=21&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
No especificado,No especificado,"San Salvador 1200 - 1500, Montevideo, Palermo, Montevideo",Montevideo,Apartamento,45 m²,45 m²,1,1,0,2.500 UYU,Sí,Frente,No,No,No,No,No,No,3,-34.9117117,-56.1842077,https://apartamento.mercadolibre.com.uy/MLU-696621969-apartamento-1-dormitorio-en-palermo-san-salvador-esq-santiago-de-chile-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=22&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 39.000,Pesos Uruguayos (UYU),"Av. Italia 3300 - 3600, Montevideo, Parque Batlle, Montevideo",Montevideo,Apartamento,63 m²,60 m²,2,1,1,6.500 UYU,No,Contrafrente,Sí,Sí,No especificado,No,No especificado,No especificado,13,-34.8868513,-56.1386805,https://apartamento.mercadolibre.com.uy/MLU-1455858594-alquiler-apartamento-2-dormitorios-garage-parque-batlle-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=23&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 20.000,Pesos Uruguayos (UYU),"Nueva Palmira 1700, La Comercial, Montevideo",La Comercial,Apartamento,33 m²,27 m²,1,1,0,2.850 UYU,No especificado,No especificado,Sí,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,-34.8890702,-56.1776154,https://apartamento.mercadolibre.com.uy/MLU-1454653628-se-alquila-apartamento-un-dormitorio-la-comercial-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=24&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 24.000,Pesos Uruguayos (UYU),"Roque Graseras 649, 11300 Montevideo, Departamento De Montevideo, Uruguay, Punta Carretas, Montevideo",11300 Montevideo,Apartamento,40 m²,40 m²,1,1,0,11.600 UYU,Sí,Frente,Sí,Sí,Sí,No,Sí,Sí,10,-34.919823,-56.152324,https://apartamento.mercadolibre.com.uy/MLU-696840423-apartamento-alquiler-punta-carretas-1-dormitorio-impecable-seguridad-24hs-a-metros-del-parque-villa-biarritz-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=25&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 25.000,Pesos Uruguayos (UYU),"Bv. Gral. Artigas 2100 - 2400, Montevideo, Tres Cruces, Montevideo",Montevideo,Apartamento,43 m²,40 m²,1,1,1,4.350 UYU,Sí,Lateral,Sí,Sí,Sí,No,No especificado,No especificado,6,-34.8856308,-56.1655379,https://apartamento.mercadolibre.com.uy/MLU-1453278578-apartamento-en-alquiler-1-dormitorio-tres-cruces-garage-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=26&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 25.000,Pesos Uruguayos (UYU),"Marcelino Sosa 2290, Montevideo, Aguada, Montevideo",Montevideo,Apartamento,70 m²,70 m²,2,1,0,2.500 UYU,Sí,Frente,No especificado,Sí,No,No,Sí,No especificado,2,-34.8849155,-56.1848338,https://apartamento.mercadolibre.com.uy/MLU-696697175-apartamento-de-2-dormitorios-en-alquiler-en-aguada-a-metros-del-mam-bajos-gastos-comunes-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=27&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 25.000,Pesos Uruguayos (UYU),"Rbla. República De Chile, Montevideo, Buceo, Montevideo",Montevideo,Apartamento,60 m²,60 m²,1,1,0,3.000 UYU,No,Interno,No,No,No,Sí,No especificado,No especificado,No especificado,-34.8972615,-56.1150583,https://apartamento.mercadolibre.com.uy/MLU-696732469-apartamento-1-dormitorio-con-patio-externo-exclusivo-barrio-buceo-ubicado-frente-a-la-rambla-garantia-3-meses-de-deposito-honorarios-de-inmobiliaria-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=28&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 47.000,Pesos Uruguayos (UYU),"Verdi 4100, Malvin, Montevideo",Malvin,Apartamento,110 m²,80 m²,2,2,1,7.000 UYU,Sí,Contrafrente,No,No,Sí,No,Sí,No,5,-34.899491,-56.1246602,https://apartamento.mercadolibre.com.uy/MLU-696787877-alquiler-2-dormitorios-2-banos-patio-con-parrillero-y-garaje-en-malvin-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=29&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 39.500,Pesos Uruguayos (UYU),"Av. Sarmiento 2458, 11300 Montevideo, Departamento De Montevideo, Uruguay, Punta Carretas, Montevideo",11300 Montevideo,Apartamento,54 m²,38 m²,1,1,0,8.800 UYU,Sí,Contrafrente,Sí,Sí,Sí,No,Sí,No,12,-34.914631,-56.1597893,https://apartamento.mercadolibre.com.uy/MLU-1457525018-apartamento-alquiler-punta-carretas-1-dormitorio-amplio-patio-sobre-avenida-sarmiento-seguridad-24hs-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=30&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 52.000,Pesos Uruguayos (UYU),"Donizetti Y Verdi, Buceo, Montevideo",Buceo,Apartamento,82 m²,71 m²,2,2,1,10.000 UYU,Sí,Frente,Sí,No especificado,Sí,No,Sí,Sí,4,-34.8972074,-56.1212425,https://apartamento.mercadolibre.com.uy/MLU-1456586114-alquiler-apartamento-entrega-en-agosto-2026-2-dormitorios-y-2-banos-balcon-y-parrillero-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=31&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 33.000,Pesos Uruguayos (UYU),"Av. Gral. Flores 2100 - 2400, Montevideo, Aguada, Montevideo",Montevideo,Apartamento,64 m²,59 m²,2,1,2,5.500 UYU,Sí,Contrafrente,Sí,Sí,Sí,No,Sí,No,3,-34.8867228,-56.1848951,https://apartamento.mercadolibre.com.uy/MLU-1454651852-alquiler-apartamento-aguada-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=32&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 31.500,Pesos Uruguayos (UYU),"Cordón, Cordón, Montevideo",Cordón,Apartamento,60 m²,60 m²,3,1,0,1.200 UYU,Sí,Frente,No especificado,No,No,No,Sí,Sí,1,-34.904613,-56.180413,https://apartamento.mercadolibre.com.uy/MLU-696628887-guayabos-y-carlos-roxlo-planta-baja-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=33&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 29.000,Pesos Uruguayos (UYU),"Republica Y La Paz, Cordón, Montevideo",Cordón,Apartamento,50 m²,50 m²,1,1,0,0 UYU,Sí,Contrafrente,Sí,Sí,No especificado,No,Sí,Sí,10,-34.8949001,-56.1791057,https://apartamento.mercadolibre.com.uy/MLU-1454069972-alquiler-apartamento-1-dormitorio-cordon-montevideo-lr-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=34&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
$ 28.500,Pesos Uruguayos (UYU),"Roque Graseras 651, 11300 Montevideo, Departamento De Montevideo, Uruguay, Punta Carretas, Montevideo",11300 Montevideo,Apartamento,40 m²,40 m²,1,1,1,12.000 UYU,Sí,Frente,Sí,Sí,Sí,No,Sí,Sí,10,-34.9196706,-56.1522849,https://apartamento.mercadolibre.com.uy/MLU-1457548636-apartamento-alquiler-punta-carretas-1-dormitorio-garaje-seguridad-24hs-a-metros-del-parque-villa-biarritz-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=35&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search
